中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,215 Mbps,27545 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,51 ms,486 Mbps,62259 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,65 ms,507 Mbps,64921 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,649 Mbps,83148 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,27 ms,36 Mbps,4733 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,58 ms,484 Mbps,61952 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1136 Mbps,145408 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,68 Mbps,8754 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,434 Mbps,55603 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,75 ms,520 Mbps,66560 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,58 ms,496 Mbps,63488 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,58 ms,8 Mbps,1126 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,305 Mbps,39116 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,73 ms,472 Mbps,60416 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,450 Mbps,57651 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,114 ms,48 Mbps,6158 kB/s
144.22.252.124,443,144.22.252.124,BR,S
